iata,name,city,state,country,latitude,longitude,death
3K7,Mark Hoard Memorial,Leoti,KS,USA,38.45696333,-101.3532161,0.0
3LC,Logan County,Lincoln,IL,USA,40.15847222,-89.33497222,0.0
3LF,Litchfield Municipal,Litchfield,IL,USA,39.16635306,-89.67489694,0.0
3M7,Lafayette Municipal,Lafayette,TN,USA,36.518375,-86.05828083,352.0
3M8,North Pickens,Reform,AL,USA,33.38900611,-88.00557806,0.0
3M9,Warren Municipal,Warren,AR,USA,33.56044333,-92.08538861,209.0
3MY,Mt. Hawley Auxiliary,Peoria,IL,USA,40.79525917,-89.6134025,464.0
3N6,Old Bridge,Old Bridge,NJ,USA,40.32988667,-74.34678694,145.0
3N8,Mahnomen County,Mahnomen,MN,USA,47.25996056,-95.92809778,439.0
3ND0,Northwood Municipal,Northwood,ND,USA,47.72423333,-97.59042222,267.0
3O1,Gustine,Gustine,CA,USA,37.26271722,-120.9632586,337.0
3O3,Municipal,Purcell,OK,USA,34.97979444,-97.38586167,0.0
3O4,Sayre Municipal,Sayre,OK,USA,35.16755222,-99.65787361,145.0
3O5,Walters Municipal,Walters,OK,USA,34.37258444,-98.40588583,345.0
3O7,Hollister Municipal,Hollister,CA,USA,36.89334528,-121.4102706,411.0
3O9,Grand Lake Regional,Afton,OK,USA,36.5775775,-94.86190028,183.0
3R0,Beeville Municipal,Beeville,TX,USA,28.36455528,-97.79208194,260.0
3R1,Bay City Municipal,Bay City,TX,USA,28.973255,-95.86345528,0.0
3R2,Le Gros Memorial,Crowley,LA,USA,30.16173611,-92.48396111,481.0
3R4,Hart,Many,LA,USA,31.54489667,-93.48645306,0.0
3R7,Jennings,Jennings,LA,USA,30.24269333,-92.67344778,450.0
3S4,Illinois Valley,Illinois Valley (Cave Junction),OR,USA,42.10372417,-123.6822911,317.0
3S8,Grants Pass,Grants Pass,OR,USA,42.51011722,-123.3879894,162.0
3S9,Condon State-Pauling,Condon,OR,USA,45.24651889,-120.1664233,376.0
3SG,Harry W Browne,Saginaw - H.Browne,MI,USA,43.43341028,-83.86245833,265.0
3SQ,St Charles,St Charles,MO,USA,38.84866139,-90.50011833,70.0
3T3,Boyceville Municipal,Boyceville,WI,USA,45.042185,-92.0293475,0.0
3T5,Fayette Regional Air Center,La Grange,TX,USA,29.90930556,-96.9505,0.0
3TR,Jerry Tyler Memorial,Niles,MI,USA,41.83590806,-86.22517611,0.0
3U3,Bowman,Anaconda,MT,USA,46.15313278,-112.86784,395.0
3U7,Benchmark,Benchmark,MT,USA,47.48133194,-112.8697678,237.0
3U8,Big Sandy,Big Sandy,MT,USA,48.16247972,-110.1132631,0.0
3V4,Fort Morgan Municipal,Fort Morgan,CO,USA,40.33423194,-103.8039508,0.0
3WO,Shawano Municipal,Shawano,WI,USA,44.78777778,-88.56152444,0.0
3Y2,George L Scott Municipal,West Union,IA,USA,42.98508917,-91.79060417,293.0
3Y3,Winterset Madison County,Winterset,IA,USA,41.36276778,-94.02106194,0.0
3Z9,Haines SPB,Haines,AK,USA,59.23495111,-135.4407181,197.0
40J,Perry-Foley,Perry,FL,USA,30.06927778,-83.58058333,31.0
40N,Chester Cty-G O Carlson,Coatesville,PA,USA,39.97897222,-75.86547222,401.0
40U,Manila,Manila,UT,USA,40.98607,-109.6784811,0.0
41U,Manti-Ephraim,Manti,UT,USA,39.32912833,-111.6146397,235.0
42A,Melbourne Municipal,Melbourne,AR,USA,36.07079222,-91.82914667,0.0
42C,White Cloud,White Cloud,MI,USA,43.55974139,-85.77421944,280.0
42J,Keystone Airpark,Keystone Heights,FL,USA,29.84475,-82.04752778,358.0
42S,Poplar,Poplar,MT,USA,48.11595861,-105.1821928,0.0
43A,Montgomery County,Star,NC,USA,35.38819528,-79.79281667,232.0
44B,Dover/Foxcroft,Dover-Foxcroft,ME,USA,45.18338806,-69.2328225,115.0
44N,Sky Acres,Millbrook,NY,USA,41.70742861,-73.73802889,143.0
45J,Rockingham-Hamlet,Rockingham,NC,USA,34.89107083,-79.75905806,0.0
45OH,North Bass Island,North Bass Island,OH,USA,41.71932528,-82.82196917,491.0
45R,Kountz - Hawthorne,Kountze/Silsbee,TX,USA,30.33633806,-94.25754361,0.0
46A,Blairsville,Blairsville,GA,USA,34.85508722,-83.996855,0.0
46D,Carrington Municipal,Carrington,ND,USA,47.45111111,-99.15111111,0.0
46N,Sky Park,Red Hook,NY,USA,41.98458333,-73.83596556,33.0
47A,Cherokee County,Canton,GA,USA,34.31058333,-84.42391667,0.0
47J,Cheraw Municipal,Cheraw,SC,USA,34.71258333,-79.95794444,0.0
47N,Central Jersey Regional,Manville,NJ,USA,40.52438417,-74.59839194,229.0
47V,Curtis Municipal,Curtis,NE,USA,40.63750778,-100.4712539,0.0
48A,Cochran,Cochran,GA,USA,32.39936111,-83.27591667,448.0
48D,Clare Municipal,Clare,MI,USA,43.83111111,-84.74133333,0.0
48I,Braxton County,Sutton,WV,USA,38.68704444,-80.65176083,0.0
48K,Ness City Municipal,Ness City,KS,USA,38.47110278,-99.90806667,0.0
48S,Harlem,Harlem,MT,USA,48.56666472,-108.7729339,437.0
48V,Tri-County,Erie,CO,USA,40.010225,-105.047975,50.0
49A,Gilmer County,Ellijay,GA,USA,34.62786417,-84.52492889,0.0
49T,Downtown Heliport,Dallas,TX,USA,32.77333333,-96.80027778,384.0
49X,Chemehuevi Valley,Chemehuevi Valley,CA,USA,34.52751083,-114.4310697,438.0
49Y,Fillmore County,Preston,MN,USA,43.67676,-92.17973444,56.0
4A2,Atmautluak,Atmautluak,AK,USA,60.86674556,-162.2731389,421.0
4A4,Cornelius-Moore,Cedartown,GA,USA,34.01869444,-85.14647222,0.0
4A5,Marshall-Searcy County,Marshall,AR,USA,35.89893667,-92.65588611,0.0
4A6,Scottsboro Municipal,Scottsboro,AL,USA,34.68897278,-86.0058125,345.0
4A7,Clayton County,Hampton,GA,USA,33.38911111,-84.33236111,387.0
4A9,Isbell,Fort Payne,AL,USA,34.4728925,-85.72221722,0.0
4B0,South Albany,South Bethlehem,NY,USA,42.56072611,-73.83395639,395.0
4B1,Duanesburg,Duanesburg,NY,USA,42.75840889,-74.13290472,144.0
4B6,Ticonderoga Muni,Ticonderoga,NY,USA,43.87700278,-73.41317639,4.0
4B7,Schroon Lake,Schroon Lake,NY,USA,43.86256083,-73.74262972,69.0
4B8,Robertson,Plainville,CT,USA,41.69037667,-72.8648225,446.0
4B9,Simsbury Tri-Town,Simsbury,CT,USA,41.91676389,-72.77731778,206.0
4C8,Albia Municipal,Albia,IA,USA,40.99445361,-92.76297194,470.0
4D0,Abrams Municipal,Grandledge,MI,USA,42.77420167,-84.73309806,0.0
4D9,Alma Municipal,Alma,NE,USA,40.11389972,-99.34565306,0.0
4F2,Panola County-Sharpe,Carthage,TX,USA,32.17608333,-94.29880556,187.0
4F4,Gilmer-Upshur County,Gilmer,TX,USA,32.699,-94.94886111,0.0
4G1,Greenville Muni,Greenville,PA,USA,41.44683167,-80.39126167,1.0
4G2,Hamburg Inc.,Hamburg,NY,USA,42.7008925,-78.91475694,0.0
4G5,Monroe County,Woodsfield,OH,USA,39.77904472,-81.10277222,299.0
4G6,Hornell Muni,Hornell,NY,USA,42.38214444,-77.6821125,269.0
4G7,Fairmont Muni,Fairmont,WV,USA,39.44816667,-80.16702778,66.0
4I0,Mingo County,Williamson,WV,USA,37.68760139,-82.26097306,267.0
4I3,Knox County,Mount Vernon,OH,USA,40.32872222,-82.52377778,0.0
4I7,Putnam County,Greencastle,IN,USA,39.63359556,-86.8138325,489.0
4I9,Morrow County,Mt. Gilead,OH,USA,40.52452778,-82.85005556,0.0
4J1,Brantley County,Nahunta,GA,USA,31.21272417,-81.90539083,2.0
4J2,Berrien County,Nashville,GA,USA,31.21255556,-83.22627778,0.0
4J5,Quitman-Brooks County,Quitman,GA,USA,30.80575139,-83.58654889,243.0
4J6,St Marys,St Marys,GA,USA,30.75468028,-81.55731917,0.0
4K0,Pedro Bay,Pedro Bay,AK,USA,59.78960972,-154.1238331,459.0
4K5,Ouzinkie,Ouzinkie,AK,USA,57.92287611,-152.5005111,260.0
4K6,Bloomfield Municipal,Bloomfield,IA,USA,40.73210556,-92.42826889,0.0
4KA,Tununak,Tununak,AK,USA,60.57559667,-165.2731272,39.0
4M1,Carroll County,Berryville,AR,USA,36.38340333,-93.61685667,409.0
4M3,Carlisle Municipal,Carlisle,AR,USA,34.80823,-91.71205083,0.0
4M4,Clinton Municipal,Clinton,AR,USA,35.59785528,-92.45182472,313.0
4M7,Russellville-Logan County,Russellville,KY,USA,36.79991667,-86.81016667,128.0
4M8,Clarendon Municipal,Clarendon,AR,USA,34.64870694,-91.39457111,373.0
4M9,Corning Municipal,Corning,AR,USA,36.40423139,-90.64792639,288.0
4N1,Greenwood Lake,West Milford,NJ,USA,41.12854806,-74.34584611,362.0
4O3,Blackwell-Tonkawa Municipal,Blackwell-Tonkawa,OK,USA,36.74511583,-97.34959972,448.0
4O4,McCurtain County Regional,Idabel,OK,USA,33.909325,-94.85835278,8.0
4O5,Cherokee Municipal,Cherokee,OK,USA,36.78336306,-98.35035083,0.0
4PH,Polacca,Polacca,AZ,USA,35.79167222,-110.4234653,334.0
4R1,I H Bass Jr Memorial,Lumberton,MS,USA,31.01546028,-89.48256556,0.0
4R3,Jackson Municipal,Jackson,AL,USA,31.47210861,-87.89472083,0.0
4R4,Fairhope Municipal,Fairhope,AL,USA,30.4621125,-87.87801972,0.0
4R5,Madeline Island,La Pointe,WI,USA,46.78865556,-90.75866944,272.0
4R7,Eunice,Eunice,LA,USA,30.46628389,-92.42379917,0.0
4R9,Dauphin Island,Dauphin Island,AL,USA,30.26048083,-88.12749972,132.0
4S1,Gold Beach Muni,Gold Beach,OR,USA,42.41344444,-124.4242742,92.0
4S2,Hood River,Hood River,OR,USA,45.67261833,-121.5364625,35.0
4S3,Joseph State,Joseph,OR,USA,45.35709583,-117.2532244,47.0
4S9,Portland-Mulino,Mulino (Portland),OR,USA,45.21632417,-122.5900839,74.0
4SD,Reno/Stead,Reno,NV,USA,39.66738111,-119.8754169,2.0
4T6,Mid-Way,Midlothian-Waxahachie,TX,USA,32.45609722,-96.91240972,0.0
4U3,Liberty County,Chester,MT,USA,48.51072222,-110.9908639,185.0
4U6,Circle Town County,Circle,MT,USA,47.41861972,-105.5619431,396.0
4V0,Rangely,Rangely,CO,USA,40.09469917,-108.7612172,18.0
4V1,Johnson,Walsenburg,CO,USA,37.69640056,-104.7838747,0.0
4V9,Antelope County,Neligh,NE,USA,42.11222889,-98.0386775,0.0
4W1,Elizabethtown Municipal,Elizabethtown,NC,USA,34.60183722,-78.57973306,0.0
4Z4,Holy Cross,Holy Cross,AK,USA,62.18829583,-159.7749503,337.0
4Z7,Hyder SPB,Hyder,AK,USA,55.90331972,-130.0067031,211.0
50I,Kentland Municipal,Kentland,IN,USA,40.75873222,-87.42821917,307.0
50J,Berkeley County,Moncks Corner,SC,USA,33.18605556,-80.03563889,0.0
50K,Pawnee City Municipal,Pawnee City,NE,USA,40.11611111,-96.19445278,0.0
50R,Lockhart Municipal,Lockhart,TX,USA,29.85033333,-97.67241667,150.0
51D,Edgeley Municipal,Edgeley,ND,USA,46.34858333,-98.73555556,0.0
51Z,Minto (New),Minto,AK,USA,65.14370889,-149.3699647,26.0
52A,Madison Municipal,Madison,GA,USA,33.61212528,-83.46044333,0.0
52E,Timberon,Timberon,NM,USA,32.63388889,-105.6863889,486.0
52J,Lee County,Bishopville,SC,USA,34.24459889,-80.23729333,0.0
53A,"Dr. C.P. Savage, Sr.",Montezuma,GA,USA,32.302,-84.00747222,278.0
53K,Osage City Municipal,Osage City,KS,USA,38.63334222,-95.80859806,0.0
54J,Defuniak Springs,Defuniak Springs,FL,USA,30.7313,-86.15160833,149.0
55D,Grayling Army Airfield,Grayling,MI,USA,44.68032028,-84.72886278,242.0
55J,Fernandina Beach Municipal,Fernandina Beach,FL,USA,30.61170083,-81.462345,210.0
55S,Packwood,Packwood,WA,USA,46.60400083,-121.6778664,232.0
56D,Wyandot County,Upper Sandusky,OH,USA,40.88336139,-83.3145325,367.0
56M,Warsaw Municipal,Warsaw,MO,USA,38.34688889,-93.345425,0.0
56S,Seaside Municipal,Seaside,OR,USA,46.01649694,-123.9054167,13.0
57B,Islesboro,Islesboro,ME,USA,44.30285556,-68.91058722,279.0
57C,East Troy Municipal,East Troy,WI,USA,42.79711111,-88.3725,282.0
59B,Newton,Jackman,ME,USA,45.63199111,-70.24728944,411.0
5A4,Okolona Mun.-Richard M. Stovall,Okolona,MS,USA,34.01580528,-88.72618944,0.0
5A6,Winona-Montgomery County,Winona,MS,USA,33.46540139,-89.72924806,0.0
5A8,Aleknagik,Aleknagik,AK,USA,59.28256167,-158.6176725,383.0
5A9,Roosevelt Memorial,Warm Springs,GA,USA,32.93346222,-84.68881639,0.0
5B2,Saratoga Cty,Saratoga Springs,NY,USA,43.05126111,-73.86119444,394.0
5B3,Danielson,Danielson,CT,USA,41.81974056,-71.90096306,410.0
5B7,Rensselaer Air Park,Troy,NY,USA,42.69091194,-73.57956,462.0
5CD,Chandalar Shelf,Chandalar Camp,AK,USA,68.06543944,-149.5797392,91.0
5D3,Owosso Community,Owosso,MI,USA,42.99297222,-84.1389125,463.0
5F1,Post-Garza County Municipal,Post,TX,USA,33.20370556,-101.340415,0.0
5F4,Homer Municipal,Homer,LA,USA,32.78850806,-93.00366083,0.0
5G0,Leroy,Le Roy,NY,USA,42.98136667,-77.93751389,0.0
5G7,Bluffton,Bluffton,OH,USA,40.88544444,-83.86863889,0.0
5G8,Pittsburgh Boquet Airpark,Jeanette,PA,USA,40.37645722,-79.60837583,0.0
5G9,Toledo Suburban,Lambertville,MI,USA,41.7358775,-83.65541056,0.0
5HO,Hope,Hope,AK,USA,60.90415028,-149.6238389,105.0
5I4,Sheridan,Sheridan,IN,USA,40.17792583,-86.21729889,394.0
5J0,John Day State,John Day,OR,USA,44.40416667,-118.9625,346.0
5J9,Twin City,Loris,SC,USA,34.08848361,-78.86462028,0.0
5K2,Tribune Municipal,Tribune,KS,USA,38.45418222,-101.7462828,273.0
5M0,Rountree,Hartselle,AL,USA,34.40823444,-86.93295056,0.0
5M1,De Witt Municipal,De Witt,AR,USA,34.2626,-91.30984194,0.0
5M4,Fordyce Municipal,Fordyce,AR,USA,33.84593722,-92.36542861,0.0
5M9,Marion-Crittenden County,Marion,KY,USA,37.33616222,-88.11113611,63.0
5N8,Casselton Regional,Casselton,ND,USA,46.85469528,-97.20870028,0.0
5ND6,Hillsboro Municipal,Hillsboro,ND,USA,47.35940778,-97.06041639,0.0
5NI,Nikolai,Nikolai,AK,USA,63.0174475,-154.3639608,471.0
5NK,Naknek,Naknek,AK,USA,58.73288056,-157.0199197,358.0
5NN,Nondalton,Nondalton,AK,USA,59.97904306,-154.8396944,429.0
5R3,Rusty Allen,Lago Vista,TX,USA,30.498585,-97.96947222,0.0
5R4,Foley Municipal,Foley,AL,USA,30.42769722,-87.70082,332.0
5R5,Wharton Municipal,Wharton,TX,USA,29.25427778,-96.15438889,0.0
5R8,De Quincy Industrial Airpark,De Quincy,LA,USA,30.44117222,-93.47349722,331.0
5S8,St. Michael,St. Michael,AK,USA,63.49005056,-162.1103692,121.0
5T5,Hillsboro Municipal,Hillsboro,TX,USA,32.08348611,-97.09722722,0.0
5T6,Dona Ana County  At Santa Teresa,Santa Teresa,NM,USA,31.88098556,-106.7048131,0.0
5T9,Maverick County Meml Intl,Eagle Pass,TX,USA,28.85719361,-100.5122997,104.0
5TE,Tetlin,Tetlin,AK,USA,63.13382361,-142.5219339,335.0
5U3,Ennis - Big Sky,Ennis,MT,USA,45.27175833,-111.6486389,477.0
5U8,Geraldine,Geraldine,MT,USA,47.59664,-110.2660367,27.0
5V5,Shiprock Airstrip,Shiprock,NM,USA,36.6977775,-108.7011986,164.0
5V8,Kadoka Municipal,Kadoka,SD,USA,43.83332611,-101.4970881,173.0
5W8,Siler City Municipal,Siler City,NC,USA,35.7029175,-79.50529972,458.0
5Z1,Juneau Harbor,Juneau,AK,USA,58.29888889,-134.4077778,94.0
5Z5,Kantishna,Kantishna,AK,USA,63.54171472,-150.9939547,242.0
60F,Seymour Municipal,Seymour,TX,USA,33.64870417,-99.26063056,0.0
60J,Ocean Isle,Ocean Isle Beach,NC,USA,33.90850556,-78.43667222,0.0
61A,Camden Municipal,Camden,AL,USA,31.97987056,-87.33888056,0.0
61B,Boulder City Municipal,Boulder City,NV,USA,35.94748028,-114.8610967,248.0
61C,Fort Atkinson Municipal,Fort Atkinson,WI,USA,42.96320278,-88.81762806,0.0
61J,Portland Downtown Heliport,Portland,OR,USA,45.52527778,-122.6709289,366.0
61S,Cottage Grove State,Cottage Grove,OR,USA,43.79984528,-123.0289678,436.0
62D,Warren,Warren,OH,USA,41.26672278,-80.92897778,17.0
62H,Giddings-Lee County,Giddings,TX,USA,30.16927167,-96.98001083,0.0
62S,Christmas Valley,Christmas Valley,OR,USA,43.23653139,-120.6660967,493.0
63A,Lloyd R. Roundtree Seaplane Facility,Petersburg,AK,USA,56.81131972,-132.9600567,52.0
63C,Adams County Legion,Adams/Friendship,WI,USA,43.96117222,-89.78804889,0.0
63S,Colville Municipal,Colville,WA,USA,48.54156944,-117.8844247,269.0
65J,Wrens Memorial,Wrens,GA,USA,33.222645,-82.38373611,401.0
65S,Boundary County,Bonners Ferry,ID,USA,48.72632639,-116.2954761,98.0
66D,Sturgis Municipal,Sturgis,SD,USA,44.41761111,-103.3747778,0.0
67L,Mesquite,Mesquite,NV,USA,36.83497556,-114.0552453,487.0
68A,Wrangell SPB,Wrangell,AK,USA,56.466325,-132.3800181,399.0
68S,Davenport,Davenport,WA,USA,47.65404528,-118.1677519,53.0
6A1,Butler Municipal,Butler,GA,USA,32.56736694,-84.25074833,0.0
6A2,Griffin-Spaulding County,Griffin,GA,USA,33.22697222,-84.27494444,0.0
6A3,Andrews-Murphy,Andrews,NC,USA,35.19453167,-83.86490194,395.0
6A4,Johnson County,Mountain City,TN,USA,36.41789833,-81.82511528,0.0
6A8,Allakaket,Allakaket,AK,USA,66.55194444,-152.6222222,267.0
6B0,Middlebury State,Middlebury,VT,USA,43.98478278,-73.09594889,243.0
6B4,Frankfort-Highland,Utica/Frankfort,NY,USA,43.02090306,-75.17043861,0.0
6B6,Minute Man Airfield,Stow,MA,USA,42.46045361,-71.51791444,406.0
6B8,Caledonia County State,Lyndonville,VT,USA,44.56911417,-72.01797889,355.0
6B9,Skaneateles Aero Drome,Skaneateles,NY,USA,42.91395583,-76.44076889,0.0
6D6,Greenville Municipal,Greenville,MI,USA,43.14228139,-85.25380722,176.0
6D8,Barnes County Municipal,Valley City,ND,USA,46.94100778,-98.01762611,307.0
6F1,Talihina Municipal,Talihina,OK,USA,34.70777139,-95.07378583,387.0
6G1,Titusville,Titusville,PA,USA,41.60880861,-79.74133111,365.0
6G5,Barnesville - Bradfield,Barnesville,OH,USA,40.00243139,-81.19183,230.0
6I2,Lebanon-Springfield,Springfield,KY,USA,37.63355556,-85.24216667,143.0
6J0,Corporate,Pelion,SC,USA,33.79463889,-81.24586111,0.0
6J2,St George,St George,SC,USA,33.1955,-80.50847222,405.0
6J4,Saluda County,Saluda,SC,USA,33.92680111,-81.79455306,118.0
6K3,Creighton Municipal,Creighton,NE,USA,42.47083694,-97.88367778,0.0
6K4,Fairview Municipal,Fairview,OK,USA,36.29014667,-98.47582833,427.0
6K8,Tok Junction,Tok,AK,USA,63.32881806,-142.9536194,285.0
6L4,Logan County,Logan,WV,USA,37.85567778,-81.91589722,350.0
6M2,Horseshoe Bend,Horseshoe Bend,AR,USA,36.21673389,-91.75014556,243.0
6M6,Lewis County Regional,Monticello,MO,USA,40.12916667,-91.67833333,474.0
6M7,Lee County-Marianna,Marianna,AR,USA,34.78027778,-90.81055556,0.0
6M8,Marked Tree Municipal,Marked Tree,AR,USA,35.53341472,-90.40149028,0.0
6N5,E 34th St Heliport,New York,NY,USA,40.74260167,-73.97208306,253.0
6N7,New York Skyports Inc. SPB,New York,NY,USA,40.73399083,-73.97291639,479.0
6N8,Thomas County,Thedford,NE,USA,41.96217028,-100.5690139,155.0
6R3,Cleveland Municipal,Cleveland,TX,USA,30.35643,-95.00801472,166.0
6R7,Old Harbor (New),Old Harbor,AK,USA,57.21810306,-153.2697494,26.0
6R9,Llano Municipal,Llano,TX,USA,30.78450278,-98.66025083,343.0
6S0,Big Timber,Big Timber,MT,USA,45.80638889,-109.9811111,487.0
6S2,Florence Muni,Florence,OR,USA,43.97901,-124.1095631,193.0
6S3,Columbus,Columbus,MT,USA,45.6291075,-109.2507167,41.0
6S5,Ravalli County,Hamilton,MT,USA,46.25149444,-114.1255403,0.0
6S8,Laurel Municipal,Laurel,MT,USA,45.70308833,-108.7610886,385.0
6V0,Edgemont Municipal,Edgemont,SD,USA,43.29525056,-103.8435325,301.0
6V3,Tazewell County,Richlands,VA,USA,37.06374667,-81.79826944,45.0
6V4,Wall Municipal,Wall,SD,USA,43.99498861,-102.2504367,0.0
6V6,Hopkins,Nucla,CO,USA,38.23879833,-108.5632597,140.0
70J,Cairo-Grady County,Cairo,GA,USA,30.88797667,-84.15473528,489.0
71J,Blackwell,Ozark,AL,USA,31.43113889,-85.61922222,0.0
72S,Rosalia Municipal,Rosalia,WA,USA,47.23683778,-117.4210244,272.0
73C,Lancaster,Lancaster,WI,USA,42.78054722,-90.68096028,328.0
73J,Beaufort County,Beaufort,SC,USA,32.4121375,-80.63455083,0.0
74D,Marshall Cty,Moundsville,WV,USA,39.88083333,-80.73577778,0.0
74S,Anacortes,Anacortes,WA,USA,48.4989925,-122.6623956,282.0
74V,Roosevelt Municipal,Roosevelt,UT,USA,40.27829167,-110.0512619,188.0
75J,Turner County,Ashburn,GA,USA,31.68545833,-83.63211194,0.0
76G,Marine City,Marine City,MI,USA,42.72086583,-82.59574694,0.0
77G,Marlette Township,Marlette,MI,USA,43.31183,-83.09091444,0.0
77S,Hobby,Creswell,OR,USA,43.93206889,-123.0067483,187.0
78D,Caro Municipal,Caro,MI,USA,43.45908333,-83.44522222,0.0
79D,Philippi-Barbour County Regional,Philippi,WV,USA,39.16620778,-80.06258056,109.0
79J,Andalusia,Andalusia,AL,USA,31.30875278,-86.39376083,0.0
79S,Fort Benton,Fort Benton,MT,USA,47.84583333,-110.6336111,85.0
7A0,Greensboro Municipal,Greensboro,AL,USA,32.68147222,-87.66208333,100.0
7A2,Demopolis Municipal,Demopolis,AL,USA,32.46381944,-87.95406389,0.0
7A3,Lanett Municipal,Lanett,AL,USA,32.81204611,-85.22958111,417.0
7A5,Roanoke Municipal,Roanoke,AL,USA,33.12928722,-85.366615,0.0
7A8,Avery County/Morrison,Spruce Pine,NC,USA,35.94457028,-81.99566944,0.0
7B2,La Fleur,Northampton,MA,USA,42.32816806,-72.61151667,414.0
7D2,Troy-Oakland,Troy,MI,USA,42.54294389,-83.17790861,0.0
7F3,Caddo Mills Municipal,Caddo Mills,TX,USA,33.03622222,-96.24313889,0.0
7F6,Clarksville-Red River County,Clarksville,TX,USA,33.59316472,-95.06355528,88.0
7F7,Clifton Municipal,Clifton,TX,USA,31.81682333,-97.56696361,150.0
7F9,Comanche County-City,Comanche,TX,USA,31.91681306,-98.600325,444.0
7G0,Ledgedale Airpark,Brockport,NY,USA,43.18118194,-77.91362333,317.0
7G8,Geauga County,Middlefield,OH,USA,41.44960972,-81.06292972,0.0
7I7,Bellefontaine Municipal,Bellefontaine,OH,USA,40.41208333,-83.73686111,0.0
7K0,Pike County-Hatcher,Pikeville,KY,USA,37.56173889,-82.56660694,137.0
7K2,Skagway SPB,Skagway,AK,USA,59.44689528,-135.3226633,190.0
7K4,Ohio County,Hartford,KY,USA,37.45832417,-86.84995194,491.0
7K8,Martin,South Sioux City,NE,USA,42.45416111,-96.47253111,0.0
7KA,Tatitlek,Tatitlek,AK,USA,60.86890528,-146.6864653,179.0
7M1,McGehee Municipal,McGehee,AR,USA,33.62022111,-91.36484056,459.0
7M3,Bearce,Mount Ida,AR,USA,34.52926056,-93.52713472,0.0
7M4,Osceola Municipal,Osceola,AR,USA,35.69114639,-90.01012028,0.0
7M5,Ozark-Franklin County,Ozark,AR,USA,35.51069583,-93.8393075,54.0
7M7,Piggott Municipal,Piggott,AR,USA,36.37820556,-90.16624167,0.0
7N0,New Orleans Downtown Heliport,New Orleans,LA,USA,29.95194444,-90.08166667,0.0
7N1,Corning-Painted Post,Corning,NY,USA,42.17590722,-77.11219278,0.0
7N7,Spitfire Aerodrome,Pedrictown,NJ,USA,39.73556333,-75.39772111,0.0
7S0,Ronan,Ronan,MT,USA,47.57076861,-114.0967783,0.0
7S1,Twin Bridges,Twin Bridges,MT,USA,45.53325917,-112.3091656,261.0
7S5,Independence State,Independence,OR,USA,44.86676444,-123.1982475,287.0
7S6,White Sulphur Springs,White Sulphur Springs,MT,USA,46.50410722,-110.9132667,0.0
7S7,Valier,Valier,MT,USA,48.29997583,-112.2508711,0.0
7V1,Buena Vista Muni,Buena Vista,CO,USA,38.81416194,-106.1206939,87.0
7V7,Red Cloud Municipal,Red Cloud,NE,USA,40.08473556,-98.54061694,0.0
7W6,Hyde County,Englehard,NC,USA,35.5623925,-75.95518417,470.0
80F,Antlers Municipal,Antlers,OK,USA,34.19260083,-95.64985889,0.0
81B,Oxford County Regional,Norway,ME,USA,44.15742611,-70.48129583,91.0
82C,Mauston-New Lisbon Union,New Lisbon,WI,USA,43.83872167,-90.13768389,417.0
82V,Pine Bluffs Municipal,Pine Bluffs,WY,USA,41.15331528,-104.1302292,0.0
83D,Mackinac County,St Ignace,MI,USA,45.89029056,-84.73755083,338.0
84D,Cheyenne Eagle Butte,Eagle Butte,SD,USA,44.984375,-101.2510417,293.0
84K,Meyers Chuck SPB,Meyers Chuck,AK,USA,55.73963611,-132.2550183,472.0
84R,Smithville Municipal,Smithville,TX,USA,30.03048028,-97.16687194,0.0
85V,Ganado,Ganado,AZ,USA,35.70140278,-109.5103814,0.0
86F,Carnegie Municipal,Carnegie,OK,USA,35.12061417,-98.5806175,0.0
87I,Yazoo County,Yazoo City,MS,USA,32.883215,-90.4636475,0.0
87Y,Blackhawk Airfield,Madison,WI,USA,43.10491444,-89.18553833,90.0
88C,Palmyra Municipal,Palmyra,WI,USA,42.88355556,-88.59743056,0.0
88J,Allendale County,Allendale,SC,USA,32.99512944,-81.27024583,171.0
88M,Eureka,Eureka,MT,USA,48.96885444,-115.0704464,368.0
89D,Kelleys Island Land,Kelleys Island,OH,USA,41.60282583,-82.684625,14.0
8A0,Albertville Municipal,Albertville,AL,USA,34.22910972,-86.25575806,59.0
8A1,Guntersville Municipal,Guntersville,AL,USA,34.39944167,-86.27016111,389.0
8A3,Livingston Municipal,Livingston,TN,USA,36.41217389,-85.31154861,357.0
8B0,Rangeley Municipal,Rangeley,ME,USA,44.991895,-70.66462472,377.0
8D1,New Holstein Municipal,New Holstein,WI,USA,43.94424111,-88.1134775,0.0
